sequence,date,slot,videoNumber,title,sourceMarketplace,sourceUrl,sourceZip,videoEntry,videoSha256,catalogProductId,affiliateMarketplace,affiliateLink,storeLink,publicationStatus,caption,hashtags
"467","2027-01-02","2","1204","Cozinha Louça Rack Caixa De Armazenamento De Com Tampa Tigela De Mesa Esgoto De Prato Armário De Plástico Vida Doméstica Diária","shopee","https://shopee.com.br/product/799999458/19743639823","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1204/Cozinha Louça Rack Caixa De Armazenamento De Com Tampa Tigela De Mesa Esgoto De Prato Armário De Plástico Vida Doméstica Diária.mp4","e4bbceb5b2b3ef5a6ab8e6a6532cae27757174af15df827a2c3bddddac5722b0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"468","2027-01-02","3","1205","Gimbal Estabilizador Smartphone Celular Moza Mini S Dobravel","shopee","https://shopee.com.br/Gimbal-Estabilizador-Smartphone-Celular-Moza-Mini-S-Dobravel-i.768023730.17172957179","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1205/Gimbal Estabilizador Smartphone Celular Moza Mini S Dobravel.mp4","92b736c81488d875729312a40d2e4375c7813a644dcbd6186af601e780c13ca5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"469","2027-01-03","1","1207","Prateleira de armazenamento multifuncional para vaso sanitário, slot estreito, organizador do banheiro, gavetas, multi camada, 16cm, 20cm","outro","https://pt.aliexpress.com/item/1005004024811142.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1207/Prateleira de armazenamento multifuncional para vaso sanitário, slot estreito, organizador do banheiro, gavetas, multi camada, 16cm, 20cm.mp4","647e16aca37f5bf0c9ae4be562bb0b5b8deb0a9942dd2d4d36d62d20cf6fe2d5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"470","2027-01-03","2","1208","Hoverboard Overboard Infantil Skate Elétrico 6.5 Led Bluetooth Bateria De Grande Capacidade Motor Brushless","shopee","https://shopee.com.br/product/542974007/10067402558","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1208/Hoverboard Overboard Infantil Skate Elétrico 6.5 Led Bluetooth Bateria De Grande Capacidade Motor Brushless.mp4","905071266d4c746b33d522fb8d24328351bbad77deefb069f4a56c1c05d318a1","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"471","2027-01-03","3","1209","Escova De Limpeza Elétrica 3 Em 1 Purificador De Energia Mágica Para Cozinha Banheiro","shopee","https://shopee.com.br/Escova-De-Limpeza-Elétrica-3-Em-1-Purificador-De-Energia-Mágica-Para-Cozinha-Banheiro-i.659435897.21740666502","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1209/Escova De Limpeza Elétrica 3 Em 1 Purificador De Energia Mágica Para Cozinha Banheiro.mp4","c4f77fd82dccd66b29ff9ad2e4c696c646996ec119412d008bd8ee851b7eff4b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"472","2027-01-04","1","1210","Cortador Triturador Elétrico Multifuncional Para Vegetais E Carnes Aço Inoxidável Elétrico De Legumes 4 Em 1 Sem Fio Alho Com Carregamento USB Cozinhau","shopee","https://shopee.com.br/Cortador-Triturador-Elétrico-Multifuncional-Para-Vegetais-E-Carnes-Aço-Inoxidável-Elétrico-De-Legumes-4-Em-1-Sem-Fio-Alho-Com-Carregamento-USB-Cozinhau-i.591385230.19554837277","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1210/Cortador Triturador Elétrico Multifuncional Para Vegetais E Carnes Aço Inoxidável Elétrico De Legumes 4 Em 1 Sem Fio Alho Com Carregamento USB Cozinhau.mp4","1271847ad841bd3b452ccc88995f2af44362f83dc48adf4b674cca1d01a8e711","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"473","2027-01-04","2","1211","Organizador Banheiro Suporte Prateleira Cantoneira Toalheiro Ajustavel Shampoo Sabonete","shopee","https://shopee.com.br/product/370031901/12047198856","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1211/Organizador Banheiro Suporte Prateleira Cantoneira Toalheiro Ajustavel Shampoo Sabonete.mp4","6f27d570b801090af2665ba733e15511947b3f11119206f2c00359c82becab3d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"474","2027-01-04","3","1212","Mini Processador E Batedor De Ovos e Claras 3 Em 1 Mixer Triturador Recarregável USB","shopee","https://shopee.com.br/Mini-Processador-E-Batedor-De-Ovos-e-Claras-3-Em-1-Mixer-Triturador-Recarregável-USB-i.683193861.20323841089","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1212/Mini Processador E Batedor De Ovos e Claras 3 Em 1 Mixer Triturador Recarregável USB.mp4","c0a97061c27dd7738bd7e53487181a6048943af5ef54647a26573dfaede561b4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"475","2027-01-05","1","1213","Cozinha Quick Thaw Machine Food Grade Alumínio Carne Bife Preservação Rápida E Descongelamento Bandeja Doméstico Fusão De Gelo Artefato","outro","https://pt.aliexpress.com/item/1005004813377872.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1213/Cozinha Quick Thaw Machine Food Grade Alumínio Carne Bife Preservação Rápida E Descongelamento Bandeja Doméstico Fusão De Gelo Artefato.mp4","cff9b06570d29d134c3f3187ebcc7ce45e5494775b1e90506efd2da13a7fc758","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"476","2027-01-05","2","1214","4 Buraco Panela Para Hamburguer Pan Fabricante Punho De Madeira Frigideira 243","shopee","https://shopee.com.br/4-Buraco-Panela-Para-Hamburguer-Pan-Fabricante-Punho-De-Madeira-Frigideira-243-i.516527780.13003078011","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1214/4 Buraco Panela Para Hamburguer Pan Fabricante Punho De Madeira Frigideira 243.mp4","96f475af8ede771c951c5571fc0ea435484c08f0b76638ddb66ea9041d4a34f6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"477","2027-01-05","3","1215","Tampa do assento de carro dianteiro e traseiro para Auto, BMW, Audi, Toyota, Honda, Ford Edge, Mondeo, Ecosport, Focus, Automóveis Seat Covers, Car-Styling","outro","https://pt.aliexpress.com/item/32909531281.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1215/Tampa do assento de carro dianteiro e traseiro para Auto, BMW, Audi, Toyota, Honda, Ford Edge, Mondeo, Ecosport, Focus, Automóveis Seat Covers, Car-Styling.mp4","ee3676046c39b0bbfd42365a92edba5db282e6ed5dc43fdc1c8d4208337837f6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"478","2027-01-06","1","1216","1X 1080 ° Extensão Universal Do Cabeçote De Spray Giratório Da Torneira","shopee","https://shopee.com.br/1X-1080-°-Extensão-Universal-Do-Cabeçote-De-Spray-Giratório-Da-Torneira-i.383377881.17780567126","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1216/1X 1080 ° Extensão Universal Do Cabeçote De Spray Giratório Da Torneira.mp4","d5417f2332db4fa30dec591ee9c00779f8b36f252aec6a9840d9ca6b3984b64f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"479","2027-01-06","2","1217","COLORFALLC Elástico Linha De Roupa Novo Cabide De Corda De Viagem","shopee","https://shopee.com.br/COLORFALLC-Elástico-Linha-De-Roupa-Novo-Cabide-De-Corda-De-Viagem-i.432191080.20840944094","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1217/COLORFALLC Elástico Linha De Roupa Novo Cabide De Corda De Viagem.mp4","2acbf4a5c2cdffe685e667ceecc6556275021eeca0c41e2e923a32b310e091a5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"480","2027-01-06","3","1218","Tinta Parede Tintas De Parede Parede Produtos De Limpeza Doméstica Para Mudança De Cor E Proteção Ambiental Capa De Grafite Pequeno Rolo Tinta papel de parede","shopee","https://shopee.com.br/Pasta-De-Reparo-De-Parede-Produtos-De-Limpeza-Doméstica-Para-Mudança-De-Cor-E-Proteção-Ambiental-Capa-De-Grafite-Pequeno-Rolo-Tinta-i.634184380.20653178460","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1218/Tinta Parede Tintas De Parede Parede Produtos De Limpeza Doméstica Para Mudança De Cor E Proteção Ambiental Capa De Grafite Pequeno Rolo Tinta papel de parede.mp4","8fb88cf593d544be77e142039342408bd4b69fb613a1145b64c399d998e04148","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"481","2027-01-07","1","1219","Suporte De Torneira Durável Prático De Esponja De Pia Para Armazenamento De Sabão Instalação Livre Cabide De Drenagem Banheiro Rag De Sabonete De Louça Cesta De Esgoto De Cozinha","shopee","https://shopee.com.br/Suporte-De-Torneira-Durável-Prático-De-Esponja-De-Pia-Para-Armazenamento-De-Sabão-Instalação-Livre-Cabide-De-Drenagem-Banheiro-Rag-De-Sabonete-De-Louça-Cesta-De-Esgoto-De-Cozinha-i.264593767.16888561887","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1219/Suporte De Torneira Durável Prático De Esponja De Pia Para Armazenamento De Sabão Instalação Livre Cabide De Drenagem Banheiro Rag De Sabonete De Louça Cesta De Esgoto De Cozinha.mp4","e7714da85680bea86347126415073037fb6814cc69179742c270b09861b305e9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"482","2027-01-07","2","1220","Gongyu Suicer Extrator De Suco De Imprensa FriaMáquina mokkom mk199 Extratores Frutas","shopee","https://shopee.com.br/Gongyu-Suicer-Extrator-De-Suco-De-Imprensa-Fria-Máquina-mokkom-mk199-Extratores-Frutas-i.773487304.21917592457","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1220/Gongyu Suicer Extrator De Suco De Imprensa FriaMáquina mokkom mk199 Extratores Frutas.mp4","ede54995ab5561a6ab321cf5b2c0ae6aa2a65b3d4fd420e6239f272b6b6dbec7","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"483","2027-01-07","3","1221","Alicate De Botão De Metal Tic Tac De Pressão + 50 Botão","shopee","https://shopee.com.br/Alicate-De-Botão-De-Metal-Tic-Tac-De-Pressão-50-Botão-i.380926777.16884877725","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1221/Alicate De Botão De Metal Tic Tac De Pressão + 50 Botão.mp4","bdd6175d9ff9b643f1f6981c32e491c865b6610bd173bf8ee01de402ae475580","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"484","2027-01-08","1","1222","voador flynova Aeronave De Indução Pequeno Fadas fly Controle Remoto","shopee","https://shopee.com.br/voador-flynova-Aeronave-De-Indução-Pequeno-Fadas-fly-Controle-Remoto-i.489640377.11066219039","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1222/voador flynova Aeronave De Indução Pequeno Fadas fly Controle Remoto.mp4","0894134495ab57bc2f3ae27018dd447fb293f4190a2c6c690dd70c8594c4a842","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"485","2027-01-08","2","1223","Para Lavar RoupaColetor De Pelos Fiapo Reutilizável Máquina De Lavar Roupa","shopee","https://shopee.com.br/Para-Lavar-Roupa-Coletor-De-Pelos-Fiapo-Reutilizável-Máquina-De-Lavar-Roupa-i.359390626.17446300957","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1223/Para Lavar RoupaColetor De Pelos Fiapo Reutilizável Máquina De Lavar Roupa.mp4","eaef52fb58d5aa8429953385768fa3410632945767075a0bf9de435f1353fcd7","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"486","2027-01-08","3","1224","Cxh triciclo elétrico doméstico pick-up pequena bateria de lítio scooter para os idosos","outro","https://pt.aliexpress.com/item/1005004527954617.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1224/Cxh triciclo elétrico doméstico pick-up pequena bateria de lítio scooter para os idosos.mp4","592fef1a4e4fb2a9dfd05428764e1e9066c346d4275a6059ca704f2f6c647c42","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"487","2027-01-09","1","1225","Máquina De Cabelo Trançada Elétrica Automática Para Fazer TorçãoTricô Tranças","shopee","https://shopee.com.br/Máquina-De-Cabelo-Trançada-Elétrica-Automática-Para-Fazer-Torção-Tricô-Tranças-i.288633995.14570829264","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1225/Máquina De Cabelo Trançada Elétrica Automática Para Fazer TorçãoTricô Tranças.mp4","076b72f42526da4d1625ba33b2ccd6e4b3993bfd4982570d070e20b4e2de092c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"488","2027-01-09","2","1226","Máquina De Fechar Pastel Utensílios De Pastelaria Bolinho","shopee","https://shopee.com.br/Máquina-De-Fechar-Pastel-Utensílios-De-Pastelaria-Bolinho-i.594674305.19242502058","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1226/Máquina De Fechar Pastel Utensílios De Pastelaria Bolinho.mp4","b0c79ebb78c0fb628832ebd3038dcd5b1dea564a494b9a2ccb9b382d2fc8bc9a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"489","2027-01-09","3","1227","Espremedor Extrator Industrial Sucos Laranja Limão Frutas Inox Copo espremedor de laranja eletrico espremedor de suco fruta frutas elétrico","shopee","https://shopee.com.br/Espremedor-Extrator-Industrial-Sucos-Laranja-Limão-Frutas-Inox-Copo-espremedor-de-laranja-eletrico-espremedor-de-suco-fruta-frutas-elétrico-i.417730810.23605826993","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1227/Espremedor Extrator Industrial Sucos Laranja Limão Frutas Inox Copo espremedor de laranja eletrico espremedor de suco fruta frutas elétrico.mp4","0701cf6856615db0e0ccf7ca2fe1bf55b8c70c7a5b5a67b90af086d46c672bf0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"490","2027-01-10","1","1228","Avental De Cintura Transparente À Prova D_água E Óleo Para CozinhaCasa","shopee","https://shopee.com.br/Avental-De-Cintura-Transparente-À-Prova-D'água-E-Óleo-Para-Cozinha-Casa-i.274616417.17358868317","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1228/Avental De Cintura Transparente À Prova D_água E Óleo Para CozinhaCasa.mp4","cf55531d311d99edf88c42d6777b494f195d26ca8bc5a31df8350a4bf47faa9b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"491","2027-01-10","2","1229","400g moderno doméstico tubulação agente de dragagem banheiro cozinha esgoto toalete dreno chão desodorante limpeza antibacteriana","outro","https://pt.aliexpress.com/item/1005004572291205.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1229/400g moderno doméstico tubulação agente de dragagem banheiro cozinha esgoto toalete dreno chão desodorante limpeza antibacteriana.mp4","6776e2b7994f01f252f43af750b8ed89d7c8649c1022e5dd486fc570815774b2","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"492","2027-01-10","3","1231","Banheira Bubbles, Safety 1st, Azul","amazon","https://www.amazon.com.br/dp/B07BZBHHHQ","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1231/Banheira Bubbles, Safety 1st, Azul.mp4","ef7422f745fce47bf9545917a8b567297f35f3407a9b222ed90643f1d701e177","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"493","2027-01-11","1","1233","Kit De Ferramentas Reparo De Bicicleta Bike Remendo De Pneu","shopee","https://shopee.com.br/product/745198275/16165137175","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1233/Kit De Ferramentas Reparo De Bicicleta Bike Remendo De Pneu.mp4","3bf098691997788771cfc5f45a1c742cc5a8a89a471413f7833aa525ea23ce3b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"494","2027-01-11","2","1234","Capa De Cama Antiderrapante Colchão De Solteiro Peça Única Algodão Acolchoado Simmons Protetora De Grosso 1.8 Antipoeira Tudo Incluído 22.8","shopee","https://shopee.com.br/product/564599077/21839251426","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1234/Capa De Cama Antiderrapante Colchão De Solteiro Peça Única Algodão Acolchoado Simmons Protetora De Grosso 1.8 Antipoeira Tudo Incluído 22.8.mp4","e2251faf429a9a23f908187196ee4e3753576834316703536599ee8d00ff2226","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"495","2027-01-11","3","1235","Silicone Power Adapter Case para iPhone, Carregador Protector Case, Shell com Cord Winder, Protector Cable, Mais novo, 2021, 11, 12, M1","outro","https://pt.aliexpress.com/item/1005003113329026.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1235/Silicone Power Adapter Case para iPhone, Carregador Protector Case, Shell com Cord Winder, Protector Cable, Mais novo, 2021, 11, 12, M1.mp4","8ac49aa793d85807678a04e6476c21749dafe714dc57d66255d64083b7d9b06f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"496","2027-01-12","1","1236","Cadeira reclinável dobrável para adultos, Lazer Cadeira de balanço para casa, Sofá para almoço, Celebridade Internet, Simples e Moderno, Celebridade Internet","outro","https://pt.aliexpress.com/item/1005004717457736.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1236/Cadeira reclinável dobrável para adultos, Lazer Cadeira de balanço para casa, Sofá para almoço, Celebridade Internet, Simples e Moderno, Celebridade Internet.mp4","dc264586128ce18b3e7f30babf6e2e6812bae4b40c85a1e7de08eac94818874f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"497","2027-01-12","2","1237","Organizador Porta Ovos Geladeira 30un Com Tampa Cozinha","shopee","https://shopee.com.br/Organizador-Porta-Ovos-Geladeira-30un-Com-Tampa-Cozinha-i.250753603.20039792962","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1237/Organizador Porta Ovos Geladeira 30un Com Tampa Cozinha.mp4","f6314dd92e364408471970d9547a54d71be4ddda85263eeb97923162a70ea5e6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"498","2027-01-12","3","1238","Multifuncional abrir cadeira de rodas móvel assento cama deficientes idosos higiênico mão empurrar reabilitação cadeira commode","outro","https://pt.aliexpress.com/item/1005002985128431.html","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1238/Multifuncional abrir cadeira de rodas móvel assento cama deficientes idosos higiênico mão empurrar reabilitação cadeira commode.mp4","846d89cc14c2e70be2d772df82b365a0573ed61c047561e84bda15865537a3e0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"499","2027-01-13","1","1239","Banheira Spa Ofurô Dobrável Bend Infantil Adulto Grande 120L - Azul","shopee","https://shopee.com.br/product/292706113/15353829584","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1239/Banheira Spa Ofurô Dobrável Bend Infantil Adulto Grande 120L - Azul.mp4","3a6628ac532d5770ce932a32a53d8969f4cf6d46b3e599818bcebd97faaaa54d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"500","2027-01-13","2","1240","Pá Para Caixa De Areia De Gato Com Bolsas Auto-CleaningLitterColherVaquinha","shopee","https://shopee.com.br/product/812850443/19425822321","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1240/Pá Para Caixa De Areia De Gato Com Bolsas Auto-CleaningLitterColherVaquinha.mp4","6b8014ca2f044fb8597d54dad2a8d04646006f87efada3c3d794748e92fa68cd","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"501","2027-01-13","3","1241","Secador Elétrico Inteligente 220V Esterilização , Desumidificador Ajustável Máquina De Secagem","shopee","https://shopee.com.br/Secador-Elétrico-Inteligente-220V-Esterilização-Desumidificador-Ajustável-Máquina-De-Secagem-i.382880436.14778286084","VIDEOS 1200-1500-20260730T124530Z-1-001.zip","VIDEOS 1200-1500/VIDEO 1241/Secador Elétrico Inteligente 220V Esterilização , Desumidificador Ajustável Máquina De Secagem.mp4","c6f70e8c89b3243574ba7fa24d17e6217ce853b3ae6f4ae986d873833c0dbe47","","","","","aguardando_revisao_visual_e_link_afiliado","",""
