"sourceZip","videoNumber","title","videoEntry","videoSha256","status","durationSeconds","width","height","resolution","orientation","fps","videoCodec","audioCodec","audioChannels","audioSampleRate","bitRate","bytes","error"
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","247","Enrolador de cabelo automático,profissional curling ferro ferramenta estilo","VIDEOS 0 - 300/VIDEO 0247/Enrolador de cabelo automático,profissional curling ferro ferramenta estilo.mp4","65c4186d258976a76ace483501ef3ab93b5d10475d5fd2cd40b5b54eceb4f1e3","ok","9,219","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2972502","3425438",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","248","Ralador Fatiador De Cenoura Mandoline Multi-Função Com FiltroCozinha E Frutas Vegetais","VIDEOS 0 - 300/VIDEO 0248/Ralador Fatiador De Cenoura Mandoline Multi-Função Com FiltroCozinha E Frutas Vegetais.mp4","834c9d00afe0edf0fcf972473e7bfc7c31a8c7e2214d413e34130c393957abed","ok","20,039","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1892091","4739453",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","249","Lâmpadas de parede LED de penas nórdicas modernas, arandelas de cabeceira, luminárias LED internas, quarto e sala de estar, decoração luxuosa","VIDEOS 0 - 300/VIDEO 0249/Lâmpadas de parede LED de penas nórdicas modernas, arandelas de cabeceira, luminárias LED internas, quarto e sala de estar, decoração luxuosa.mp4","63aa8e00f64337c30142740987874757404e0d74b9286504d372e9b85ec4c155","ok","6,92","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1110759","960807",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","250","Altura Ajustável Equipamentos Médicos Assento, Assento De Transporte Do Paciente, Cadeira De Rodas Commode","VIDEOS 0 - 300/VIDEO 0250/Altura Ajustável Equipamentos Médicos Assento, Assento De Transporte Do Paciente, Cadeira De Rodas Commode.mp4","a5a1aba56919fd196589fd5fcf523109e524a71467879ec539e5c541e0df151b","ok","15,767","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1962206","3867263",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","251","Escama De Peixe Pano De Limpeza De Microfibra De Polimento 1 Pcs Macio Toalha Absorverível Cozinha De Vidro Organizador","VIDEOS 0 - 300/VIDEO 0251/Escama De Peixe Pano De Limpeza De Microfibra De Polimento 1 Pcs Macio Toalha Absorverível Cozinha De Vidro Organizador.mp4","148646fe360a97c483c6946ab59f4b092656a50726db9b97733d7ef45f523bab","ok","9,776","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3099483","3787569",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","252","Abridor De Latas Elétrico , Automático De Segurança Para Cozinhas","VIDEOS 0 - 300/VIDEO 0252/Abridor De Latas Elétrico , Automático De Segurança Para Cozinhas.mp4","1f4ce72b97c9cb6cf63ac001bca2ece93b2010561db5abf6e2b03a642b580bc3","ok","13,352","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2195605","3664466",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","253","ANTIONE Cobertor Temporizador Multi-Funções Temperatura Ajustável Flanela De Febre Rápida Material Macio Elétrico","VIDEOS 0 - 300/VIDEO 0253/ANTIONE Cobertor Temporizador Multi-Funções Temperatura Ajustável Flanela De Febre Rápida Material Macio Elétrico.mp4","10ab9e25c79084d30c441c4bb0e152c7168dfe49366377bbf04a88d7390ee0f0","ok","8,592","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2552229","2741094",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","254","Carteira Com Zíper Para iPhone 14 13 12 Pro Max 14 Plus Capa Alça Cartão Suporte De Couro Transversal","VIDEOS 0 - 300/VIDEO 0254/Carteira Com Zíper Para iPhone 14 13 12 Pro Max 14 Plus Capa Alça Cartão Suporte De Couro Transversal.mp4","b56ab3d1c652a849fb6acc8a07c4778ca896fba4aebd62669b1cc2b03d71bb09","ok","6,316","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2826519","2231537",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","255","4 Em 1 Suporte De Celular Multifuncional Antiderrapante Com Rotação 360 Para CarroInstrumentos","VIDEOS 0 - 300/VIDEO 0255/4 Em 1 Suporte De Celular Multifuncional Antiderrapante Com Rotação 360 Para CarroInstrumentos.mp4","1ad8340b8fa45331126c12a8c617e60428cc72058df6c5c2e4b004099cdba03e","ok","19,807","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2093886","5184202",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","256","Suporte Para Cama E Mesa Articulado Universal Ptablet E Cel","VIDEOS 0 - 300/VIDEO 0256/Suporte Para Cama E Mesa Articulado Universal Ptablet E Cel.mp4","f42052294398328cc3bdbd5041f2fa84ca7cdd72fabbaa94bdfd094f4f93b51c","ok","14,002","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2514963","4401815",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","257","Fita Adesiva À Prova D_água Reparo De Telhado De Parede Resistente A Altas Temperaturas Fixação De Piscinas","VIDEOS 0 - 300/VIDEO 0257/Fita Adesiva À Prova D_água Reparo De Telhado De Parede Resistente A Altas Temperaturas Fixação De Piscinas.mp4","9e0912439c9121fbfbe94315201223ddb580dea25a10d79306ae375b42aa0366","ok","21,688","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4061503","11010736",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","258","[LK] Chapéu De Inverno Mulher Carta Proteção Das Orelhas Cor Sólida Botões De Bola De Pelúcia Decoração Feijão Cachecol Desgaste Diário","VIDEOS 0 - 300/VIDEO 0258/[LK] Chapéu De Inverno Mulher Carta Proteção Das Orelhas Cor Sólida Botões De Bola De Pelúcia Decoração Feijão Cachecol Desgaste Diário.mp4","57f67b8cbf22cd9e7b7884feb21e87e8698d11837ffaac097727dba402e276ff","ok","7,849","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","5366983","5265682",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","259","Lâminas de agulha ultra afiadas de aço inoxidável, amaciador de carne, cozinhar ferramenta para amaciar, marinada, churrasco, sabor, maximizador, 48","VIDEOS 0 - 300/VIDEO 0259/Lâminas de agulha ultra afiadas de aço inoxidável, amaciador de carne, cozinhar ferramenta para amaciar, marinada, churrasco, sabor, maximizador, 48.mp4","888806df7d6c86ad3a0a5cf9dc1778c6474963504afb2194eb5850872eb53fc7","ok","6,781","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2422855","2053673",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","260","Balança de Bagagem Gancho Digital 50Kg Portátil","VIDEOS 0 - 300/VIDEO 0260/Balança de Bagagem Gancho Digital 50Kg Portátil.mp4","f48e0fc99415a52128c6e5d54124dfc6244e4396c8b2df34d8cc5a486a9c0b0e","ok","8,824","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2803273","3092011",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","261","Saco De Tempero De Parede Especiarias Vedação","VIDEOS 0 - 300/VIDEO 0261/Saco De Tempero De Parede Especiarias Vedação.mp4","1970b03fb407ed972fc086d5fb9362542bdeb120691b825e08a32cd1a62f1e41","ok","9,265","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2939570","3404390",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","262","sutiã sem costura Sexy Feminino sutia adesivo Invisível ZXYOUPING","VIDEOS 0 - 300/VIDEO 0262/sutiã sem costura Sexy Feminino sutia adesivo Invisível ZXYOUPING.mp4","2762141f225bc1642b502efe604665f7316effa76752d86dde5160d74338038a","ok","6,572","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","975533","801401",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","263","Multi-função cremalheira da máquina de lavar louça, cremalheira do prato, dreno, armário, porta, pia, bancada, armazenamento do prato","VIDEOS 0 - 300/VIDEO 0263/Multi-função cremalheira da máquina de lavar louça, cremalheira do prato, dreno, armário, porta, pia, bancada, armazenamento do prato.mp4","3de64b5e9b4123baae38dc7636cdf79ea26ad53472ba27b9d830d377cd080262","ok","18,716","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2072223","4847967",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","264","1meias De Barco Invisíveis De Verão Meias De Silicone Sem Escorregamento Para Sapatos De Salto Alto Finas De Seda De Gelo Meio-Palma","VIDEOS 0 - 300/VIDEO 0264/1meias De Barco Invisíveis De Verão Meias De Silicone Sem Escorregamento Para Sapatos De Salto Alto Finas De Seda De Gelo Meio-Palma.mp4","d49ff8b8ecf6e3520e1aaa4dfc41be3b9945191bebb38b9bbbf2425a5fa01e0f","ok","12,702","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2733068","4339429",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","265","Lanterna com Ventilador Portátil Acampamento 2 em 1 Recarregável e Carregamento Solar Ventilador GSH9299","VIDEOS 0 - 300/VIDEO 0265/Lanterna com Ventilador Portátil Acampamento 2 em 1 Recarregável e Carregamento Solar Ventilador GSH9299.mp4","3e84d9caae4e2a265260e7279fd90cd3ecc1f7ee6731a69ef0dc487f7c06a9f8","ok","8,824","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2647696","2920409",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","266","Lanterna 90 Graus Led + Cob Recarregavel Usb Ima Magnetico","VIDEOS 0 - 300/VIDEO 0266/Lanterna 90 Graus Led + Cob Recarregavel Usb Ima Magnetico.mp4","695b915a5103bf9b71c266b11e47a1860c1f0f912f73e65b7574a4eb276ce40b","ok","19,668","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1933572","4753687",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","267","Topmount aço inoxidável cachoeira pia para cozinha, Grande slot único, lavatório, torneira de toque multifunções","VIDEOS 0 - 300/VIDEO 0267/Topmount aço inoxidável cachoeira pia para cozinha, Grande slot único, lavatório, torneira de toque multifunções.mp4","8155c7d20ae3cf224a3129cc42a29e2d0804da58588cb7988069708567ecc8a0","ok","39,196","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2845893","13943454",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","268","Bacia Flip Drain Banheiro De Drenagem Afundamento ABS Bottle Trap With Black Pipe Drains Kit Filtro Desodorante Antibloqueio Do Lavatório","VIDEOS 0 - 300/VIDEO 0268/Bacia Flip Drain Banheiro De Drenagem Afundamento ABS Bottle Trap With Black Pipe Drains Kit Filtro Desodorante Antibloqueio Do Lavatório.mp4","71707b2f395ac4f4482cefea24f885e2e145529b7d83548a8233604db4bf3142","ok","74,142","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2000294","18538232",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","269","Bolsa Tiracolo Feminina De Ombro Multicamadas De Grande Capacidade","VIDEOS 0 - 300/VIDEO 0269/Bolsa Tiracolo Feminina De Ombro Multicamadas De Grande Capacidade.mp4","423070bf6914938957c1321763bd2857af8e7a7c9dbbfee3d1dfe8ae44483d62","ok","8,29","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2354219","2439560",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","270","Paleta de sombras de cinco cores ROTO mini 5 lantejoulas coloridas fosco perolado brilhante, durável e adequado para cosméticos de sombra de grade de cinco gongos à prova d_água","VIDEOS 0 - 300/VIDEO 0270/Paleta de sombras de cinco cores ROTO mini 5 lantejoulas coloridas fosco perolado brilhante, durável e adequado para cosméticos de sombra de grade de cinco gongos à prova d_água.mp4","697f591ddc9a4609ab8f2bfb20b0c7515d918cd53544bc5b4d50143aeddf9db5","ok","24,451","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1422891","4348889",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","271","Ace Aço Inoxidável Secagem Dobrável Rack Metal Pendurador Organização Do Cabide","VIDEOS 0 - 300/VIDEO 0271/Ace Aço Inoxidável Secagem Dobrável Rack Metal Pendurador Organização Do Cabide.mp4","96f2b3cd13df3b6b5e19314e4aa32dc0a8eaeb523ab20af8631305f5dbe0954e","ok","10,705","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2695391","3606771",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","272","Cinta Modeladora Short Afina Cintura 4 Barbatanas","VIDEOS 0 - 300/VIDEO 0272/Cinta Modeladora Short Afina Cintura 4 Barbatanas.mp4","2a1f7fb93f79573b083efd82fc77841fecff0e4fa71d31f6ddc4c39949ffacdd","ok","10,31","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2383428","3071643",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","273","Saltos altos de couro envernizado para mulheres, bombas de metal, sapatos de senhora do escritório, sapatos de barco, ol, 8939N","VIDEOS 0 - 300/VIDEO 0273/Saltos altos de couro envernizado para mulheres, bombas de metal, sapatos de senhora do escritório, sapatos de barco, ol, 8939N.mp4","b1f18ba0464d24288dbf3b6810a0f13f066f03a36486d9421c241d2363267ec7","ok","7,57","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2246777","2126013",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","274","Armário de armazenamento dobrável com ímã móvel, organizadores empilháveis do armazenamento, mobília home, prateleiras da sala de estar","VIDEOS 0 - 300/VIDEO 0274/Armário de armazenamento dobrável com ímã móvel, organizadores empilháveis do armazenamento, mobília home, prateleiras da sala de estar.mp4","57824fb97f19c573725f0c42a2238ec39af8e7ff8131aaa72397f282317eb267","ok","18,925","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2415600","5714406",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","275","Suporte De Metal Para Galão Água Mineral Com Válvula Dosador bico Destacável Balcão dispenser Mesa Cozinha","VIDEOS 0 - 300/VIDEO 0275/Suporte De Metal Para Galão Água Mineral Com Válvula Dosador bico Destacável Balcão dispenser Mesa Cozinha.mp4","33da3461f5feef0072de5546bb071d6ab0b3e3ec82ab2a1c2ce7720f1587f113","ok","12,632","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1897487","2996132",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","276","304 fogão de pressão de aço inoxidável, fogão a gás doméstico, fogão de indução, fundo duplo à prova de explosão geral, grande capacidade","VIDEOS 0 - 300/VIDEO 0276/304 fogão de pressão de aço inoxidável, fogão a gás doméstico, fogão de indução, fundo duplo à prova de explosão geral, grande capacidade.mp4","2fe7f01578da8c472db45a4fb1104996c71f7f993ba37e5cebdd1a857d059003","ok","11,193","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1253546","1753868",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","277","Kit Com 6 Cercas Plásticas Decorativas Para JardimCanteiro De Casas ou Apartamentos (2.4m)","VIDEOS 0 - 300/VIDEO 0277/Kit Com 6 Cercas Plásticas Decorativas Para JardimCanteiro De Casas ou Apartamentos (2.4m).mp4","d2daa0e0ebee7870f29076ba2d5b3350fac141749b641caee67f246459ed9989","ok","9,288","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3209539","3726275",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","278","Sofá Poltrona Descanso Portátil Inflável Ultra Lounge","VIDEOS 0 - 300/VIDEO 0278/Sofá Poltrona Descanso Portátil Inflável Ultra Lounge.mp4","a2c1c90e004394bd1725448d696729314b15264d2d61c9ad9f9050b5cabbeaea","ok","11,053","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2039627","2818001",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","279","2021 3d móvel impressora do prego m1 padrão digital máquina de impressora da arte do prego o2nails h1 portátil equipamento da arte do prego do telefone","VIDEOS 0 - 300/VIDEO 0279/2021 3d móvel impressora do prego m1 padrão digital máquina de impressora da arte do prego o2nails h1 portátil equipamento da arte do prego do telefone.mp4","44d5ef35a07835d156746ce7b273db7521a88af14563420d09b9b0b1987ddfdb","ok","15,767","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1341964","2644845",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","280","Meias De Silicone Gel Hidratante Anti Rachadura Barco","VIDEOS 0 - 300/VIDEO 0280/Meias De Silicone Gel Hidratante Anti Rachadura Barco.mp4","e5fb7fb5d3841bb27b3b3397ebbd63b0f59ad00e8e2f643a11f3bbf054c5c497","ok","8,058","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2315343","2332130",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","281","Sutiã Top academia  top alto impacto","VIDEOS 0 - 300/VIDEO 0281/Sutiã Top academia  top alto impacto.mp4","eaf38467b92df5cc9bd3c1dbe29455e629a26a2e1058767a8c76e8d72a92ac92","ok","13,77","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1926781","3316472",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","282","Estantes nórdicos do ferro forjado com porta de vidro, armário de exposição, prateleira simples, estantes home da sala, armazenamento do quarto","VIDEOS 0 - 300/VIDEO 0282/Estantes nórdicos do ferro forjado com porta de vidro, armário de exposição, prateleira simples, estantes home da sala, armazenamento do quarto.mp4","f78360b4b11f54ca500e0724fd33883074aa0ff3f7f1c2a27de3f3b97df83693","ok","16,533","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1574733","3254384",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","283","Escova de dentes em forma de U de 360 graus para crianças, bebê infantil 2-6-12 anos, Escova macia em forma de U para crianças","VIDEOS 0 - 300/VIDEO 0283/Escova de dentes em forma de U de 360 graus para crianças, bebê infantil 2-6-12 anos, Escova macia em forma de U para crianças.mp4","806ebe5985fb84eb2fd4c0757d331aa83992acff42c7d72798d287bcb514dcba","ok","6,316","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3186278","2515567",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","284","Bolsa Tiracolo  De Mão De Tecido De Cor Lisa Com Um Ombro","VIDEOS 0 - 300/VIDEO 0284/Bolsa Tiracolo  De Mão De Tecido De Cor Lisa Com Um Ombro.mp4","eb49b5b215dcc337a2f7084f449562865b07d90c73397c4ee9fc87b19cda0551","ok","15,929","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3873850","7713321",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","285","Outono E Inverno Amamentação Grávida Com Capuz Feminina Manga Comprida Dew Meia-Pescoço Camisola","VIDEOS 0 - 300/VIDEO 0285/Outono E Inverno Amamentação Grávida Com Capuz Feminina Manga Comprida Dew Meia-Pescoço Camisola.mp4","67e380b2426200e1b365a8c2d1b73fdb70b844a510c159931e946018a2692f50","ok","9,242","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1943902","2245693",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","286","Multi-Funcional Iron Flower Rack, Piso Varanda e sala de estar, pequeno volume, ferro fino, alta resistência","VIDEOS 0 - 300/VIDEO 0286/Multi-Funcional Iron Flower Rack, Piso Varanda e sala de estar, pequeno volume, ferro fino, alta resistência.mp4","1c656f5ef075d35b8a704d4dfefb3beca7cd31a23eb17ef6757963102f8ca4fa","ok","13,282","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1960631","3255138",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","287","DS11545 Massageador Elétrico Profissional Muscular Pistola Portátil Original Massagem","VIDEOS 0 - 300/VIDEO 0287/DS11545 Massageador Elétrico Profissional Muscular Pistola Portátil Original Massagem.mp4","838c351a434b45707f75543a20d73d2472eb93e5af1c5e74e4eeb1fa825ec64b","ok","5,968","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1314463","980590",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","288","Eco-friendly antiaderente café da manhã frigideira grill pan multi-função omlette pan terno para indução com anti-calor lidar com 26cm","VIDEOS 0 - 300/VIDEO 0288/Eco-friendly antiaderente café da manhã frigideira grill pan multi-função omlette pan terno para indução com anti-calor lidar com 26cm.mp4","c18d4ad181554468bef08862cdf52dc89f7277bf5162cbcb0187e52d8dc4810e","ok","5,248","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2307783","1513906",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","289","2022 Sandálias Gladiador Mulher De Salto Alto Cabeça Aberta sexy Rebite Calcanhar Bloco Sapatos De Plataforma De Verão De Volta zip Tamanho 35-40 Femininas","VIDEOS 0 - 300/VIDEO 0289/2022 Sandálias Gladiador Mulher De Salto Alto Cabeça Aberta sexy Rebite Calcanhar Bloco Sapatos De Plataforma De Verão De Volta zip Tamanho 35-40 Femininas.mp4","ae4aa06ad3d07691b662c3852d2bf037ff5db63f9b3d6a1c442d783e8a8fc4c6","ok","8,406","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2353444","2472882",""
